Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,NH3,PM 2.5,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Tamsi,12-10-2023,6.915657569,22.05142646,,63.92994141,107.1923561,0.070707906,4.414919178,12.02376643,31.19004557,60.4946464,38.77883831,21.08641742,-391.9685559,-1.956165726,-0.126928109,-48.92716595,7.843789052,0.008179327,0.067050686,
Tamsi,13-10-2023,12.8106961,22.43224919,,65.8296806,106.9674029,0.250704798,3.375232149,12.02167889,31.18527281,60.49756717,38.77729311,21.08449867,-388.4773245,-3.124841138,-0.126477091,-45.52578282,8.847178938,0.008103031,0.067049873,
Tamsi,14-10-2023,1.561188602,22.69327138,,63.17900472,105.9007385,0.070708011,4.232811009,12.01992074,31.18000004,60.4981849,38.77409098,21.0826524,-394.1556152,-2.901079934,-0.12611796,-48.80395517,7.850456613,0.008035811,0.067047717,
Tamsi,15-10-2023,9.102511264,21.47428552,,60.03319899,106.0865897,0.070708064,3.313720305,12.01847744,31.1744976,60.49716984,38.77256799,21.08108042,-404.7122547,-6.071336922,-0.325797279,-58.8210854,4.452543445,0.007988261,0.067044028,
Tamsi,16-10-2023,12.0688513,22.47508655,,63.22789301,107.8965777,0.070707856,4.109072448,12.01699595,31.16854862,60.49442673,38.77262463,21.07955511,-404.2837503,-8.227547125,-0.125445908,-58.68015872,3.254230857,0.207925753,0.067040927,
Tamsi,17-10-2023,13.32072802,23.2558488,,68.0534362,106.9544264,0.090707623,5.349125488,12.01530924,31.16214944,60.49148812,38.77209192,21.07760559,-373.3576916,-6.391662828,0.075013901,-26.39703465,4.656070066,0.20786987,0.067040694,
Tamsi,18-10-2023,2.798907367,23.43651328,,69.481222,107.3181669,0.090706821,3.946104454,12.01353206,31.15632276,60.48892661,38.77224528,21.07550019,-368.6230149,-2.728195153,0.275422779,-18.78965799,5.457352729,0.007899078,0.067044382,
Tamsi,19-10-2023,1.689705126,22.97748529,,67.45640019,107.1946737,0.090706406,6.165573252,12.0116747,31.15121457,60.48673117,38.77254788,21.07334455,-391.2930591,-0.463972621,1.075855276,-38.00654742,5.059829998,0.007942745,0.067041292,
Tamsi,20-10-2023,1.586354346,22.67871712,,63.72665324,106.5642787,0.070706169,4.502786341,12.00955091,31.14599237,60.48487517,38.7726456,21.07101691,-375.8706446,2.012045822,0.476210033,-21.67404437,7.661571505,0.00794931,0.267023562,
Tamsi,21-10-2023,2.115119038,22.21976461,,66.28202901,105.9180136,0.070705618,2.605565288,12.00720709,31.14137426,60.48518731,38.7736152,21.06806336,-365.8407609,3.091867645,0.07666335,-10.92886763,9.062608733,0.007917288,0.267023257,
Tamsi,22-10-2023,1.458744213,21.28077186,,56.90658114,105.4518828,0.070704916,5.519034583,12.00483804,31.13750927,60.48576809,38.77462422,21.0650959,-375.7770532,1.139845209,0.27714424,-19.34297997,6.864126522,0.007927827,0.067040381,
Tamsi,23-10-2023,1.514238971,20.52149367,,54.84003708,104.0861879,0.070703154,3.881121516,12.00261962,31.13408373,60.4866108,38.7737627,21.06222098,-393.4589435,-0.213112556,-0.32240987,-38.81213468,7.86608648,0.008029511,0.067042148,
Tamsi,24-10-2023,2.283031801,20.84203828,,54.33549576,106.7266635,0.070703617,3.915602533,12.00027596,31.13118459,60.48892334,38.7734433,21.05966748,-395.8592169,0.399551365,-0.522238857,-42.8104023,11.66708826,0.008168455,0.067036673,
Tamsi,25-10-2023,2.097109418,20.50279173,,58.17228495,105.174139,0.070702131,3.730176828,11.99798416,31.12882294,60.49063312,38.77278686,21.05738398,-373.1535151,4.282837262,-0.521985504,-12.52623084,11.06832383,0.008329485,0.067034564,
Tamsi,26-10-2023,5.71680191,19.96333784,,54.63488922,102.2689629,0.070701007,5.187610015,11.99606083,31.12602403,60.49491704,38.76973286,21.05612664,-379.6531246,-0.484242282,-0.321645025,-12.51213561,3.270676563,0.00849533,0.067034325,
Tamsi,27-10-2023,1.374242818,19.90410701,,53.7445291,102.1567644,0.070700982,1.140337892,11.99448034,31.12426657,60.49912716,38.7669977,21.055168,-404.1466726,-3.409235898,-0.521422433,-36.47220975,0.471527892,0.408664135,0.067034378,
Tamsi,28-10-2023,1.368971791,19.42503688,,52.77464896,105.8148567,0.070700307,2.816823298,11.99200473,31.12262473,60.50054588,38.76439199,21.05378431,-382.6614799,6.490475018,-0.121093623,-5.931450207,3.871954215,0.608816028,0.067032981,
Tamsi,29-10-2023,2.694227659,18.08600318,,49.93414582,103.7034281,0.070700088,4.67415918,11.99045508,31.12114712,60.50370131,38.76136313,21.05298207,-369.1879684,14.88680235,-0.120831032,15.18503474,6.872663489,0.208998243,0.067031876,
Tamsi,30-10-2023,1.407438503,19.36707851,,50.35285272,104.7237084,0.070698911,5.408286778,11.98837148,31.1210407,60.50433652,38.75833996,21.05218036,-333.5800129,15.74972392,-0.120585232,53.23255117,4.073228989,0.00926364,0.067032001,
Tamsi,31-10-2023,1.888141664,19.72799703,,54.90497171,104.7754655,0.070698913,3.289350204,11.94667447,31.05919376,61.10567939,40.15431612,21.0514464,-433.7056808,-10.236741,-0.320319263,-62.12274972,-1.326618599,0.009530706,0.067028689,
Tamsi,01-11-2023,1.668690374,18.24433442,,52.92995493,107.5447595,0.085675009,6.250303004,12.02017161,31.31012401,62.10725377,43.41220012,20.8006708,-437.674817,-11.63375781,-0.82787096,-80.13048091,6.004756806,0.009867752,0.080425523,
Tamsi,02-11-2023,1.669795219,18.39532491,,54.39038408,106.4866979,0.085675365,5.421908159,12.01816416,31.30979955,62.10864223,43.41109347,20.8003195,-427.44414,-9.852502463,-0.827405242,-65.48734951,3.754672851,0.260137515,0.080425798,
Tamsi,03-11-2023,1.593553769,19.57149051,,52.47003582,105.1298903,0.085676567,3.241505621,12.01658828,31.31141582,62.11227884,43.41160705,20.79994376,-449.3189984,-10.05805449,-0.826747692,-83.8980396,0.753181406,0.260359445,0.080425861,
Tamsi,04-11-2023,1.595264389,19.74768229,,47.27433708,104.6688189,0.085677375,2.310329019,12.0134222,31.31036502,62.1189726,43.41283672,20.79912872,-454.1309034,-11.48798042,-0.326281123,-87.95840898,0.502664761,0.01055527,0.080425761,
Tamsi,05-11-2023,1.594893073,19.47370539,,54.1469091,104.108453,0.085679184,2.229840887,12.01044892,31.30731816,62.12201487,43.41504587,20.797478,-440.8847197,-11.91153278,-0.075722026,-76.58447377,2.752851426,0.010824981,0.080425765,
Tamsi,06-11-2023,1.594752938,18.67458694,,52.43775245,104.7614921,0.085679441,2.950291486,12.00982833,31.30693754,62.12922698,43.41739662,20.79612719,-441.1557424,-13.11346449,-0.075196037,-76.35281176,1.504063599,0.011128189,0.080426028,
Tamsi,07-11-2023,1.592225964,18.55053084,,53.61818603,104.4900097,0.085679864,3.096650035,12.01049246,31.30814451,62.13945558,43.41875453,20.79500602,-453.1282585,-14.35927101,-0.324734899,-86.13729634,-1.74385543,0.011415845,0.080426274,
Tamsi,08-11-2023,1.593777316,16.82650007,,52.86877075,104.6353796,0.085680335,3.568581534,12.01086313,31.31005941,62.14929968,43.41716225,20.79455249,-433.727692,-12.86925826,-0.324218393,-66.73775018,0.507896123,0.011675328,0.080426637,
Tamsi,09-11-2023,1.59188696,15.20239408,,49.16547103,104.6513661,0.085681373,4.615607622,12.01138972,31.3125476,62.15844868,43.41712833,20.79457855,-411.3895472,-10.11428418,-0.07380115,-43.72820457,4.509955619,0.261892758,0.08042687,
Tamsi,10-11-2023,1.591689614,14.6031837,,47.36122952,104.5214692,0.085682291,2.536890082,12.01145779,31.31539315,62.16761325,43.41866421,20.79465439,-441.2648335,-11.08361077,-0.323589408,-73.3246556,4.262258009,0.262040934,0.080427055,
Tamsi,11-11-2023,1.592020034,14.22887059,,48.91668285,103.885752,0.0856822,3.781233242,12.01144698,31.31917407,62.1770545,43.42168611,20.79478112,-444.7953027,-11.0258425,-0.073015681,-75.23527834,4.26608982,0.012230979,0.080427165,
Tamsi,12-11-2023,1.593422382,15.95487304,,49.11489283,100.8638135,0.085682049,3.948730727,12.0113169,31.32295889,62.18671428,43.42612128,20.7954367,-416.255,-9.702972716,-0.322183047,-45.38723503,5.520006786,0.012379398,0.080427174,
Tamsi,13-11-2023,1.59129063,17.73102407,,53.85345639,98.38524717,0.085682595,1.990195302,12.01113527,31.32605417,62.19616575,43.43185079,20.79676267,-438.1119829,-9.878906481,-0.571321755,-64.05268856,3.774903576,0.012574403,0.080427106,
Tamsi,14-11-2023,1.591678657,18.50695464,,54.32995348,103.3772549,0.085683304,4.531503577,12.01096968,31.32884024,62.20548655,43.4373344,20.79821829,-450.4946512,-8.567952808,-0.570475638,-72.83683243,3.030603624,0.01274269,0.0804269,
Tamsi,15-11-2023,2.313908394,18.18270933,,53.00860813,105.0485316,0.085683068,4.272413524,12.01023963,31.33117835,62.21335047,43.4420219,20.80018452,-436.073081,-8.785105757,-0.569992735,-58.55970924,3.535708217,0.262924816,0.080426849,
Tamsi,16-11-2023,1.588557207,18.60852442,,54.35981497,103.3933736,0.085682822,5.161954665,12.00945479,31.33333442,62.22114984,43.44575433,20.80276755,-414.826274,-10.03856289,-0.569113239,-36.40112299,2.540329191,0.263079033,0.080426782,
Tamsi,17-11-2023,2.416184716,19.0094798,,55.13015205,99.44035313,0.085682881,4.099161062,12.00818449,31.33510163,62.22609089,43.44929775,20.80441213,-433.0218906,-10.8270185,-0.818201413,-52.25709334,0.044341617,0.013168463,0.080426865,
Tamsi,18-11-2023,1.79538415,19.31047555,,52.81062081,104.3586072,0.085683143,3.834135553,12.0067836,31.33653157,62.22940335,43.45289465,20.80664127,-451.2061072,-8.883618931,-0.817140325,-68.32867744,1.047351332,0.013315801,0.080426995,
Tamsi,19-11-2023,1.587038996,19.5364951,,56.67862319,104.8438137,0.085682771,3.667237296,12.0052155,31.33771323,62.23466597,43.45561301,20.80963143,-426.6312363,-9.187454974,-0.565847172,-45.18997338,4.049712476,0.013540765,0.080427127,
Tamsi,20-11-2023,1.588864763,20.43752607,,56.44159396,105.3238367,0.085682118,3.348870268,12.0032879,31.33839916,62.23767922,43.45658333,20.81248782,-443.5126528,-11.97030057,-0.564662965,-62.57930493,2.303450172,0.263726818,0.080427358,
Tamsi,21-11-2023,2.379274427,20.33810958,,57.36966979,106.49236,0.085682433,3.603769444,12.00114591,31.33895609,62.24247045,43.45883467,20.81622781,-463.9553736,-14.47167773,-0.563346782,-81.34211568,-1.19294769,0.263979328,0.080427469,
Tamsi,22-11-2023,1.590374011,18.23868514,,55.61860539,105.1370943,0.085682335,4.206629337,11.99881277,31.34001926,62.24484554,43.4601947,20.81954526,-467.3199166,-10.94279053,-0.562100813,-83.28291656,1.561836046,0.014265321,0.080427524,
Tamsi,23-11-2023,4.658762122,17.38938232,,53.49306461,106.1799094,0.085682149,2.931283582,11.99637761,31.34105314,62.24899066,43.46177525,20.82338713,-473.7747288,-6.64829594,-0.810930123,-87.48062685,4.066892009,0.014571573,0.080427482,
Tamsi,24-11-2023,1.586234133,16.51506441,,52.26222466,104.6533624,0.085680699,5.351377603,11.99360252,31.34214222,62.25476589,43.46422154,20.82670726,-471.9523896,-9.606709765,-0.809895924,-85.18206224,1.323457322,0.264870575,0.080427139,
Tamsi,25-11-2023,1.583986972,15.86555231,,47.99075782,105.4919334,0.085680909,5.691763712,11.99056308,31.34343844,62.26081937,43.46584926,20.82941411,-459.7500547,-10.82998404,-0.55891423,-71.75220696,0.328611975,0.26525202,0.080426962,
Tamsi,26-11-2023,1.584138611,16.3161136,,49.53251136,102.7112862,0.085680577,4.403953659,11.98778456,31.34429902,62.27062645,43.46602828,20.8330705,-463.6522538,-7.817730999,-0.557937694,-73.85837551,3.084966059,0.265687263,0.080426739,
Tamsi,27-11-2023,1.583855268,16.16707236,,56.63887125,99.18566085,0.08567971,2.364487727,11.98473278,31.34523646,62.28110366,43.46521263,20.83665179,-461.9282597,-8.555648653,-0.557067171,-71.22486654,2.840181415,0.266069442,0.080426961,
Tamsi,28-11-2023,1.581677683,16.24295709,,53.38842791,91.30057683,0.085679499,1.749352988,11.98186498,31.34550317,62.2904681,43.46634269,20.84024409,-465.4167408,-9.286060671,-0.556268964,-73.97020942,2.345529026,0.016493343,0.080428031,
Tamsi,29-11-2023,1.585715707,16.86871184,,51.45392426,101.5657453,0.085680109,3.858909015,11.97917202,31.34500453,62.30234155,43.46554639,20.84485008,-483.1838369,-3.015418284,-0.805502565,-86.50774517,3.351027469,0.016926362,0.080430429,
Tamsi,30-11-2023,1.585625382,16.74449554,,51.65315983,102.3635331,0.085679271,3.817805151,12.15232185,31.61898242,61.81567325,41.71737433,20.84926536,-510.3103342,-13.7511374,-0.804548037,-117.6594718,-2.145837928,0.01730445,0.080434714,
Tamsi,01-12-2023,1.583828608,16.27043183,,52.62521209,103.3802505,0.0856786,5.000383898,11.2743241,31.19215244,65.07673794,46.96557142,21.60343329,-479.8642034,-12.25029746,-0.803448308,-90.15707056,2.856410185,0.017671383,0.330429733,
Tamsi,02-12-2023,1.584755781,15.99621336,,51.22462203,104.2236769,0.085679366,4.355403719,11.27224563,31.18990002,65.08321658,46.96483923,21.60660876,-486.9018583,-12.01246989,-0.8024332,-95.80739537,2.857077347,0.018017099,0.330431084,
Tamsi,03-12-2023,1.582839136,15.94680171,,54.27133647,105.4509726,0.08567894,2.632762042,11.2696087,31.18747084,65.09374014,46.96252437,21.61001701,-476.489886,-11.28084222,-0.801538525,-83.59642384,2.858031114,0.2683071,0.080438535,
Tamsi,04-12-2023,1.584661949,14.82222833,,50.04587913,105.0234795,0.08567837,1.732432574,11.26714434,31.18597983,65.10880499,46.96008152,21.61320734,-471.0975711,-7.29583527,-0.800503124,-74.88626404,4.860238532,0.268630465,0.080436567,
Tamsi,05-12-2023,1.584208738,13.57272161,,48.5559279,105.0913686,0.085679024,2.880036003,11.26513244,31.18593213,65.12809798,46.95576214,21.61580595,-487.3533398,-6.551269068,-0.799419023,-90.39420413,5.861057736,0.018909994,0.080436579,
Tamsi,06-12-2023,1.584406635,14.02334659,,49.02429374,105.8320437,0.085679137,2.774445895,11.26304258,31.18489699,65.14893546,46.95266366,21.61797222,-502.0975009,-11.54437371,-0.798486406,-106.123375,2.113458144,0.019200682,0.080437718,
Tamsi,07-12-2023,1.582848244,15.49905842,,51.68558277,107.4460173,0.085678673,3.691850392,11.26158753,31.18421289,65.16924537,46.94995396,21.61983042,-503.1014418,-13.28309338,-0.797575887,-106.0681989,0.11513973,0.019536103,0.080439588,
Tamsi,08-12-2023,1.584745674,15.67466027,,57.07762632,107.2591315,0.085678363,1.732715256,11.26098964,31.18380611,65.18838682,46.94798485,21.62177711,-501.9462948,-12.77984603,-0.796618995,-104.9738632,2.116581144,0.019841587,0.08044174,
Tamsi,09-12-2023,2.076155257,16.6253584,,55.40842827,104.3096539,0.085678863,3.722835457,11.26024633,31.18261973,65.20619182,46.94605949,21.62372725,-491.1055767,-10.037687,-0.795827667,-91.77953136,4.117492445,0.020176708,0.080443732,
Tamsi,10-12-2023,8.097199471,17.00098812,,52.2984154,105.2970284,0.085679101,1.463278615,11.25990994,31.18139818,65.22375992,46.94398465,21.62620912,-465.6904579,-10.54754993,-0.795108077,-65.85918066,4.369086497,0.270438796,0.080445495,
Tamsi,11-12-2023,1.596419381,16.15145889,,53.09408482,106.6105246,0.08567882,3.80592204,11.2601571,31.18019257,65.24197164,46.94206005,21.62872732,-476.2290709,-11.54685735,-0.044366818,-73.63161305,2.371136779,0.270546829,0.080447013,
Tamsi,12-12-2023,1.597113375,17.62714731,,53.39743727,103.9964569,0.085679218,3.101603258,11.26053066,31.17901055,65.25791726,46.94172323,21.63094378,-494.6749753,-8.275370297,-0.043737329,-89.14732285,3.123140247,0.020535626,0.080448205,
Tamsi,13-12-2023,1.596162473,18.25290235,,60.82780082,101.7534425,0.085679434,3.849517678,11.26043323,31.178936,65.27635761,46.94169679,21.63424374,-481.8324638,-7.485387088,-0.793006044,-78.74276009,5.623341287,0.27059597,0.080449186,
Tamsi,14-12-2023,1.623245759,18.10362761,,59.01434706,106.1208752,0.085679752,2.647693346,11.25988913,31.17904124,65.29644357,46.9401243,21.63755632,-492.4695887,-11.44489695,-0.792010451,-89.61700249,2.874178733,0.270716288,0.080450088,
Tamsi,15-12-2023,1.602273935,16.72931135,,56.28203235,107.2558312,0.085680078,2.468955463,11.25964986,31.17911627,65.31514804,46.93866481,21.64140513,-501.8265203,-11.91921404,0.459073819,-99.21993562,5.124234393,0.020853507,0.08045107,
Tamsi,16-12-2023,1.598867962,14.70488865,,57.4066468,106.5611189,0.085681761,3.587545609,11.26008996,31.17991375,65.33334806,46.93673717,21.64523818,-483.8665922,-7.413377342,0.46005172,-78.93017253,8.374350456,0.02100818,0.080452064,
Tamsi,17-12-2023,1.603183559,16.53044688,,54.38012174,100.8875438,0.08568287,3.42761641,11.2607494,31.18066958,65.3503656,46.9331998,21.64829846,-472.020729,-5.929196444,-0.038989461,-64.07413822,7.624005338,0.02114043,0.080453248,
Tamsi,18-12-2023,2.467275542,15.55614156,,57.6585205,108.5460469,0.485716553,2.265187124,11.26186392,31.18169884,65.36500415,46.93050755,21.65175593,-490.7408991,-6.456924861,-0.037907441,-81.49651257,7.121722966,0.021274189,0.080454777,
Tamsi,19-12-2023,1.605868603,12.55695752,,62.38834321,108.0773391,0.085684586,1.028307481,11.26314956,31.18221911,65.3802858,46.928916,21.65534192,-498.6334798,-9.48489511,-0.536873478,-89.63074124,5.118751053,0.021308254,0.080456596,
Tamsi,20-12-2023,1.604934261,11.08282376,,56.02637015,107.6515048,0.085684445,3.145291046,11.26436975,31.18297499,65.3952326,46.92829577,21.65849152,-498.4055268,-8.503988763,0.714116654,-91.11071431,9.615178457,0.021410342,0.080458728,
Tamsi,21-12-2023,1.607204157,10.23349142,,47.65550276,105.1883319,0.085684639,2.517528686,11.26586428,31.18352414,65.40683214,46.93013043,21.66159928,-493.461896,-7.763662672,0.465221316,-82.72324689,7.361460171,0.021622645,0.080461147,
Tamsi,22-12-2023,1.605481543,11.23407679,,38.59715057,103.4213712,0.085684818,2.694483898,11.26787245,31.18409537,65.41840198,46.92946169,21.66495301,-491.8752483,-9.274474518,-0.783692056,-77.38847403,1.856512773,0.0217725,0.080463821,
Tamsi,23-12-2023,1.608425248,11.13461128,,43.60375182,104.0445846,0.085684966,1.048697528,11.26987135,31.18398784,65.42976994,46.92867686,21.66821117,-494.9804567,-10.54219533,0.217435783,-82.91652619,5.103752772,0.022018963,0.080466842,
Tamsi,24-12-2023,1.607445424,12.68511743,,42.09877513,102.4857111,0.085685124,1.475893077,11.27174532,31.18354103,65.43535482,46.92765445,21.67137898,-492.6591625,-11.81022525,0.46876181,-81.39264338,6.600374627,0.022322803,0.080469807,
Tamsi,25-12-2023,1.61045825,14.98565995,,44.39163875,101.4987227,0.085685981,1.372938638,11.27329466,31.18104671,65.42942326,46.92964658,21.67487726,-511.7884873,-9.565904704,-0.52980744,-94.80915468,3.844326161,0.022629555,0.08047295,
Tamsi,26-12-2023,1.784270881,14.33634994,,52.25590672,104.5789294,0.0856867,0.539246504,11.27255865,31.17630083,65.41605113,46.9328957,21.6779212,-510.415125,-9.307274585,-0.77832693,-89.64979756,1.089627252,0.022975876,0.080476178,
Tamsi,27-12-2023,1.607577763,13.83709197,,45.32509941,101.1556778,0.085687223,3.853677444,11.27159752,31.17217164,65.41247899,46.93330922,21.68113413,-497.3908945,-4.544482513,-0.776889683,-73.59585454,3.085536999,0.273237926,0.08047933,
Tamsi,28-12-2023,1.612475566,13.13762702,,45.16760111,97.38552957,0.08568848,3.821371859,11.27216879,31.17100571,65.41315757,46.93353858,21.68573915,-503.2138498,-2.042560022,-0.7754905,-79.32149304,6.330874259,0.273459446,0.08048251,
Tamsi,29-12-2023,3.365759557,12.5881101,,42.60210214,102.787549,0.085689389,3.568954629,11.27251277,31.16736442,65.40418038,46.93762105,21.68953761,-503.7515406,-4.555146849,-0.774117947,-80.6283263,5.576606017,0.023696603,0.080485881,
Tamsi,30-12-2023,4.344522875,14.11389809,,52.8033144,101.3868405,0.085691676,2.245226643,11.27299296,31.16236865,65.39506307,46.94185508,21.69379045,-488.9031961,7.166002469,-0.77282238,-59.45388511,12.07235181,0.023986703,0.080489429,
Tamsi,31-12-2023,2.424795892,13.88962123,,60.02967574,105.4009943,0.085692978,2.374116406,11.42275383,31.63211426,66.62950144,44.44194482,21.69732142,-539.3750261,-10.11837404,-0.771354657,-111.4860125,-1.181184107,0.024271011,0.080493288,
Utnur,01-11-2022,-0.734559304,13.83426668,,29.45256964,104.0565275,-0.070132098,11.53669677,10.97349713,29.55076603,63.00471711,41.30126077,20.7492244,-37.79053546,-8.915576202,-0.538914825,-54.01012187,6.65554109,0.000337046,0.067018626,
Utnur,02-11-2022,-0.802631253,14.83338155,,27.13203942,98.91330285,-0.070130822,11.53601281,10.97148968,29.55044156,63.00610557,41.30015412,20.7488731,-27.55985847,-7.134320852,-0.538449107,-39.36699047,4.405457136,0.25060681,0.067018901,
Utnur,03-11-2022,-0.868581047,14.18199818,,26.67148745,106.5910211,-0.070127378,9.236177129,10.9699138,29.55205784,63.00974218,41.3006677,20.74849735,-49.43471684,-7.339872875,-0.537791557,-57.77768057,1.40396569,0.250828739,0.067018964,
Utnur,04-11-2022,-0.932630834,13.65451714,,24.4418564,106.0601792,-0.070127496,12.28317858,10.96674772,29.55100703,63.01643594,41.30189737,20.74768231,-54.24662193,-8.769798811,-0.037324987,-61.83804995,1.153449046,0.001024564,0.067018863,
Utnur,05-11-2022,-0.796577369,13.75152715,,27.26738465,105.6858399,-0.070125896,12.53221211,10.96377444,29.54796018,63.01947821,41.30410651,20.74603159,-41.0004382,-9.193351174,0.21323411,-50.46411473,3.40363571,0.001294275,0.067018868,
Utnur,06-11-2022,-1.061008645,14.07428348,,24.20246636,99.00148643,-0.070126768,10.79105165,10.96315385,29.54757956,63.02669033,41.30645727,20.74468079,-41.27146091,-10.39528288,0.213760098,-50.23245272,2.154847884,0.001597483,0.067019131,
Utnur,07-11-2022,-1.126473187,13.77241841,,26.07777903,102.3008282,-0.070127431,10.73323168,10.96381798,29.54878652,63.03691893,41.30781518,20.74355962,-53.243977,-11.6410894,-0.035778764,-60.01693731,-1.093071145,0.00188514,0.067019376,
Utnur,08-11-2022,-1.193440221,12.12081864,,23.26168567,101.5451071,-0.070127634,10.64415803,10.96418865,29.55070143,63.04676303,41.3062229,20.74310609,-33.84341047,-10.15107665,-0.035262258,-40.61739114,1.158680408,0.002144622,0.06701974,
Utnur,09-11-2022,-1.263539933,10.1939286,,17.3117522,103.7529154,-0.070127786,10.47896485,10.96471524,29.55318961,63.05591202,41.30618898,20.74313214,-11.50526567,-7.396102565,0.215154985,-17.60784553,5.160739903,0.252362052,0.067019973,
Utnur,10-11-2022,-1.336872099,9.942619859,,17.03665648,96.15209244,-0.070128663,10.08756398,10.96478332,29.55603517,63.06507659,41.30772486,20.74320799,-41.38055202,-8.365429161,-0.034633273,-47.20429656,4.913042294,0.252510229,0.067020157,
Utnur,11-11-2022,-1.414218368,9.691221958,,13.57974997,102.5527967,-0.070130097,10.70031058,10.9647725,29.55981608,63.07451784,41.31074676,20.74333472,-44.91102123,-8.30766089,0.215940454,-49.1149193,4.916874104,0.002700274,0.067020267,
Utnur,12-11-2022,-1.497725571,11.83905808,,15.25654316,97.07475355,-0.07013136,10.86045489,10.96464242,29.5636009,63.08417763,41.31518193,20.74399029,-16.3707185,-6.984791106,-0.033226912,-19.26687599,6.170791071,0.002848692,0.067020276,
Utnur,13-11-2022,-1.588525879,12.58730016,,24.81775631,103.4968803,-0.07013257,12.37795885,10.96446079,29.56669619,63.0936291,41.32091144,20.74531626,-38.22770143,-7.160724871,-0.28236562,-37.93232952,4.42568786,0.003043697,0.067020209,
Utnur,14-11-2022,-1.686790102,13.53625995,,28.50110195,103.9966567,-0.070131574,12.29276764,10.9642952,29.56948225,63.10294989,41.32639504,20.74677188,-50.6103697,-5.849771198,-0.281519503,-46.7164734,3.681387909,0.003211984,0.067020002,
Utnur,15-11-2022,0.351369956,14.13645277,,24.52078886,98.01014713,-0.070132851,12.25946022,10.96356515,29.57182036,63.11081382,41.33108255,20.74873812,-36.1887995,-6.066924146,-0.2810366,-32.43935021,4.186492502,0.253394111,0.067019952,
Utnur,16-11-2022,-1.771381443,14.3367977,,24.46539211,99.01087426,-0.070131948,12.27450487,10.96278031,29.57397643,63.11861319,41.33481498,20.75132114,-14.94199253,-7.320381277,-0.280157104,-10.28076395,3.191113476,0.253548327,0.067019885,
Utnur,17-11-2022,0.693320875,13.48736783,,26.48445327,107.0617586,0.004864251,12.5496808,10.96151001,29.57574364,63.12355424,41.3383584,20.75296573,-33.13760904,-8.10883689,-0.529245278,-26.1367343,0.695125901,0.003637757,0.067019968,
Utnur,18-11-2022,-1.823880472,15.38939797,,22.84587573,104.6698326,-0.070132213,8.033584142,10.96010912,29.57717358,63.1268667,41.3419553,20.75519486,-51.32182572,-6.165437321,-0.52818419,-42.2083184,1.698135617,0.003785095,0.067020098,
Utnur,19-11-2022,-1.899359827,14.74001729,,29.43367174,105.34809,-0.045130951,8.32751172,10.95854102,29.57835525,63.13212932,41.34467366,20.75818503,-26.74695479,-6.469273363,-0.276891037,-19.06961435,4.700496761,0.00401006,0.067020229,
Utnur,20-11-2022,-1.909604864,15.69088401,,36.75501782,102.0101583,-0.070129457,8.482371653,10.95661342,29.57904117,63.13514256,41.34564398,20.76104142,-43.6283713,-9.252118962,-0.27570683,-36.4589459,2.954234457,0.254196112,0.067020461,
Utnur,21-11-2022,-1.929332617,14.89245643,,30.64729883,103.9996601,-0.070128103,8.436164448,10.95447143,29.57959811,63.13993379,41.34789532,20.7647814,-64.07109211,-11.75349612,-0.274390647,-55.22175664,-0.542163406,0.254448622,0.067020572,
Utnur,22-11-2022,-1.958604623,13.4190825,,27.87661559,102.0128542,-0.070125187,8.241465146,10.95213829,29.58066128,63.14230888,41.34925535,20.76809886,-67.43563505,-8.224608915,-0.273144678,-57.16255753,2.212620331,0.004734615,0.067020627,
Utnur,23-11-2022,0.148830264,13.04423818,,25.57181613,99.7718232,-0.070124453,8.623984364,10.94970313,29.58169515,63.146454,41.3508359,20.77194072,-73.89044733,-3.930114329,-0.521973988,-61.36026782,4.717676294,0.005040867,0.067020585,
Utnur,24-11-2022,-1.980081897,12.06931455,,21.57887707,90.59358657,-0.07012112,8.65375724,10.94692804,29.58278423,63.15222923,41.35328219,20.77526085,-72.06810808,-6.888528154,-0.520939789,-59.0617032,1.974241607,0.25533987,0.067020242,
Utnur,25-11-2022,-1.970628612,11.46861053,,18.56441496,98.02561997,-0.07011935,8.582454884,10.9438886,29.58408045,63.15828271,41.35490991,20.77796771,-59.86577317,-8.111802428,-0.269958095,-45.63184792,0.97939626,0.255721315,0.067020065,
Utnur,26-11-2022,-1.968139311,12.06787042,,18.99424871,87.23228121,-0.070117318,8.585504634,10.94111008,29.58494103,63.16808979,41.35508893,20.78162409,-63.76797234,-5.099549388,-0.268981559,-47.73801648,3.735750344,0.256156557,0.067019842,
Utnur,27-11-2022,-1.9718967,11.61870756,,22.68246426,95.10702819,-0.070115227,8.38691143,10.9380583,29.58587848,63.178567,41.35427328,20.78520538,-62.04397821,-5.837467043,-0.268111036,-45.1045075,3.4909657,0.256538736,0.067020063,
Utnur,28-11-2022,-1.981283788,12.31912621,,20.86095553,95.68306656,-0.070112498,8.818096539,10.9351905,29.58614518,63.18793145,41.35540334,20.78879768,-65.53245926,-6.56787906,-0.267312829,-47.84985038,2.996313311,0.006962637,0.067021133,
