Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Bonakal,04-12-2022,-0.386239337,16.22004766,,28.18654018,99.21106878,-0.08569779,2.563399696,7.386694431,30.95584336,56.806876,66.50142502,39.26999129,17.05606106,20.70808429,0.060887138,23.9376727,14.53645873,0.097514261,0.117826063,
Bonakal,05-12-2022,-0.386431072,16.04483536,,33.62220793,98.91109038,-0.085695042,1.646010165,7.38630309,30.95748582,56.80119589,66.51617261,39.2779322,18.96009882,20.05485747,0.198817434,30.40265162,15.29453736,-0.005919258,0.10053479,
Bonakal,06-12-2022,-0.386380779,16.26987997,,34.11747418,99.10874333,-0.085692142,2.529663262,7.38591175,30.95912827,56.79551577,66.5309202,39.28587311,17.68797158,19.20671374,0.147093848,25.82220883,14.63750856,0.149192277,0.135007109,
Bonakal,07-12-2022,-0.386167266,17.69469746,,31.61419912,99.28003258,-0.085693548,2.025362905,7.38552041,30.96077072,56.78983566,66.54566779,39.29381403,15.83909566,20.23496968,-0.007684541,19.60424659,15.04789964,0.181891072,0.135185049,
Bonakal,08-12-2022,-0.38651317,17.26958387,,31.18054553,99.22469366,-0.085689901,3.372092188,7.385129069,30.96241317,56.78415554,66.56041538,39.30175494,16.39784664,21.381554,0.094008636,21.71490915,16.60285664,0.097125623,0.135202887,
Bonakal,09-12-2022,-0.386425866,16.29442993,,29.84137614,99.21842582,-0.085694273,2.681388502,7.384737729,30.96405562,56.77847543,66.57516297,39.30969585,16.84371429,22.13864695,0.144856157,23.80426505,16.97551148,0.080214556,0.20304001,
Bonakal,10-12-2022,-0.386734194,17.14432179,,35.23296204,98.38729634,-0.085694167,-1.288276481,7.384346389,30.96569808,56.77279531,66.58991055,39.31763677,15.91566164,22.04186862,0.077060209,20.86456259,16.4578574,0.063249694,0.169109697,
Bonakal,11-12-2022,-0.387006603,16.44426736,,29.36055711,98.95796211,-0.085693049,-0.53067325,7.383955049,30.96734053,56.7671152,66.60465814,39.32557768,16.0623512,20.65616274,0.110957577,22.45705437,13.09206741,0.080214556,0.101266932,
Bonakal,12-12-2022,-0.38671771,16.66923727,,32.847924,99.2066398,-0.085690772,1.401791031,7.383563708,30.96898298,56.76143508,66.61940573,39.33351859,15.29552834,18.57538249,0.077059949,18.58929834,13.20102179,0.097168883,0.101271164,
Bonakal,13-12-2022,-0.387145138,16.89440092,,31.31234286,99.43430604,-0.08569483,-1.503066226,7.383172368,30.97062543,56.75575496,66.63415332,39.34145951,16.72094841,21.00517228,0.026212573,24.02128774,16.31718779,0.06326936,0.118241799,
Bonakal,14-12-2022,-0.386859999,16.19448796,,33.65544665,99.46429435,-0.085692197,2.534931448,7.382781028,30.97226788,56.75007485,66.64890091,39.34940042,16.14825194,20.2950328,0.04316133,22.40712797,15.47552794,0.012436173,0.152151463,
Bonakal,15-12-2022,-0.386578989,16.41928375,,32.31656225,99.24494132,-0.085688805,2.365260813,7.382389688,30.97391033,56.74439473,66.66364849,39.35734133,15.42435509,18.32966656,0.060111548,19.91303576,13.52580326,-0.021477675,0.152130871,
Bonakal,16-12-2022,-0.386811123,15.7940569,,34.26766085,99.14952249,-0.08569326,2.240118623,7.381998347,30.97555279,56.73871462,66.67839608,39.36528225,15.08138585,17.90587926,0.263501478,18.92055791,13.33272788,0.01241319,0.152124156,
