Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Atmakur,05-12-2022,-0.090248159,19.9882359,,43.85582641,101.6841053,-0.19669308,19.07870696,5.754244896,26.89500566,71.07167787,44.95221024,37.31274684,67.20689195,6.801876818,1,61.55662509,16.77853066,0.059480175,0.01661434,
Atmakur,06-12-2022,-0.077734144,20.18791362,,45.71134748,101.6902526,-0.196693475,20.19169427,5.752937608,26.89486296,71.0451545,44.95084482,37.32168246,70.39793126,8.837253519,1,66.79210177,16.78596586,0.059428813,0.016625534,
Atmakur,07-12-2022,-0.060865923,21.26319914,,45.1975504,100.469037,-0.196689462,19.9322235,5.75163032,26.89472027,71.01863112,44.9494794,37.33061808,83.23666421,9.140384008,1,79.21504315,16.79340106,0.05937745,0.016636728,
Atmakur,08-12-2022,-0.040718616,22.7631855,,52.22909862,99.15229596,-0.196688498,18.40644633,5.750323032,26.89457757,70.99210775,44.94811398,37.33955369,77.58848285,8.469697024,1,72.70021645,16.80083626,0.059326087,0.016647923,
Atmakur,09-12-2022,3.692048829,21.96316125,,57.07461393,95.90346167,-0.121683861,19.38430999,5.749015744,26.89443488,70.96558438,44.94674856,37.34848931,77.91417312,9.08462488,1,74.28512467,16.80827146,0.059274725,0.016659117,
Atmakur,10-12-2022,-0.026003017,22.56326833,,51.73302565,101.6971331,-0.196683055,17.35023005,5.747708456,26.89429218,70.93906101,44.94538314,37.35742493,79.59453801,9.303757856,1,76.31794489,16.81570666,0.059223362,0.016670311,
Atmakur,11-12-2022,-0.029469064,21.96272837,,49.89712222,92.23441962,0.503321237,19.98082134,5.746401168,26.89414948,70.91253764,44.94401772,37.36636055,68.30927792,9.685929234,1,64.52726719,16.82314186,0.059171999,0.016681505,
Atmakur,12-12-2022,-0.029825169,23.38739688,,54.59936751,96.94344022,-0.19668434,21.56418968,5.74509388,26.89400679,70.88601427,44.94265229,37.37529617,70.83494611,9.310847892,1,66.43387057,16.83057706,0.059120636,0.016692699,
Atmakur,13-12-2022,-0.031181793,22.78752692,,58.24322622,100.0940818,-0.196685951,20.7541554,5.743786592,26.89386409,70.85949089,44.94128687,37.38423179,81.31921491,10.67359105,1,78.04192879,16.83801226,0.059069274,0.016703894,
Atmakur,14-12-2022,0.040096644,23.23729276,,56.50092205,97.34211901,-0.196689534,17.81525087,5.742479304,26.8937214,70.83296752,44.93992145,37.39316741,73.36656004,10.45748022,1,70.03806709,16.84544746,0.059017911,0.016715088,
Atmakur,15-12-2022,-0.031279244,21.56190456,,46.1149732,97.84645654,-0.196692103,16.91487225,5.741172016,26.8935787,70.80644415,44.93855603,37.40210302,73.3895826,9.050788843,1,68.88378808,16.85288266,0.058966548,0.016726282,
Atmakur,16-12-2022,-0.029383475,23.36175512,,47.98238527,95.20250676,-0.196694138,16.93632853,5.739864728,26.89343601,70.77992078,44.93719061,37.41103864,69.84712897,9.162713432,1,65.4497583,16.86031786,0.058915186,0.016737476,
